constituency_code,candidate,party,constituency,state,votes
S04196,NOTA,None of the Above,TARARI,BIHAR,4078
S04189,MANOJ KUMAR,Bahujan Samaj Party,MASAURHI,BIHAR,4076
S0493,MOHAMMAD ALI IRFAN,Jan Suraaj Party,KURHANI,BIHAR,4075
S04136,RANJIT KUMAR PANDIT,Independent,SARAIRANJAN,BIHAR,4059
S0458,NOTA,None of the Above,KASBA,BIHAR,4050
S04168,VIJAY KUMAR,Independent,LAKHISARAI,BIHAR,4045
S04221,NOTA,None of the Above,NABINAGAR,BIHAR,4042
S0423,RAMASHISH RAY,Independent,RIGA,BIHAR,4041
S0474,RAJESH RAM,Independent,SONBARSHA,BIHAR,4038
S045,PAPPU KUMAR THAKUR,The Plurals Party,LAURIYA,BIHAR,4035
S04128,NOTA,None of the Above,RAGHOPUR,BIHAR,4033
S0469,NIRMAL KUMAR RAJ,Jan Suraaj Party,KORHA,BIHAR,4028
S04229,LAKSHMAN MANJHI,Jan Suraaj Party,BODH GAYA,BIHAR,4024
S04140,NOTA,None of the Above,HASANPUR,BIHAR,4013
S04100,NOTA,None of the Above,BARAULI,BIHAR,4006
S0450,NOTA,None of the Above,JOKIHAT,BIHAR,4003
S0474,PARMOD SADA,Independent,SONBARSHA,BIHAR,3998
S04201,HEMLATA,Independent,DUMRAON,BIHAR,3994
S0445,DEEPAK KUMAR,Independent,CHHATAPUR,BIHAR,3993
S04243,SOSANA MURMU,Independent,CHAKAI,BIHAR,3980
S04187,SANDIP KUMAR SINGH ALIAS GOPAL SANDEEP SINGH,Jan Suraaj Party,MANER,BIHAR,3980
S0472,VIRENDRA KUMAR SHARMA,Independent,SINGHESHWAR,BIHAR,3978
S04220,UDAY NARAYAN RAJBHAR,Suheldev Bharatiya Samaj Party,OBRA,BIHAR,3968
S04228,HEMANT KUMAR,Jan Suraaj Party,BARACHATTI,BIHAR,3967
S0444,SANJAY RAM,Bahujan Samaj Party,TRIVENIGANJ,BIHAR,3965
S04197,NOTA,None of the Above,JAGDISHPUR,BIHAR,3955
S04148,NOTA,None of the Above,ALAULI,BIHAR,3953
S04198,PADMA OJHA,Jan Suraaj Party,SHAHPUR,BIHAR,3948
S04225,NOTA,None of the Above,GURUA,BIHAR,3946
S04185,NOTA,None of the Above,FATUHA,BIHAR,3938
S04110,NOTA,None of the Above,BARHARIA,BIHAR,3932
S04238,POONAM KUMARI,Jan Suraaj Party,GOBINDPUR,BIHAR,3917
S04107,MANOJ RAM,Suheldev Bharatiya Samaj Party,DARAULI,BIHAR,3908
S04164,SANTOSH KUMAR SINGH,Jan Suraaj Party,TARAPUR,BIHAR,3898
S0486,DHIRENDRA KUMAR DHEERAJ,Independent,KEOTI,BIHAR,3895
S0452,NOTA,None of the Above,BAHADURGANJ,BIHAR,3887
S04139,RAJESH KUMAR PASWAN,Independent,ROSERA,BIHAR,3885
S04195,RAMESH KUMAR,Jan Suraaj Party,AGIAON,BIHAR,3882
S04214,VEERENDRA PRASAD,Independent,ARWAL,BIHAR,3879
S04236,SUNIL KUMAR NIRALA,Independent,HISUA,BIHAR,3870
S04193,RANVIJAY KUMAR SINGH,Independent,BARHARA,BIHAR,3863
S04166,LALAN JEE,Jan Suraaj Party,JAMALPUR,BIHAR,3863
S04175,NOTA,None of the Above,HILSA,BIHAR,3853
S0417,NOTA,None of the Above,PIPRA,BIHAR,3850
S04235,AKHLESH KUMAR,Bahujan Samaj Party,RAJAULI,BIHAR,3832
S04115,SHYAM KUMAR SINGH,Independent,BANIAPUR,BIHAR,3831
S043,ISHTEYAK AHAMAD,Independent,NARKATIAGANJ,BIHAR,3831
S04240,NOTA,None of the Above,SIKANDRA,BIHAR,3825
S04169,VIJAY KUMAR S/O SADHUSHARAN PRASAD,Independent,SHEIKHPURA,BIHAR,3819
S0464,NOTA,None of the Above,KADWA,BIHAR,3818
S0491,NOTA,None of the Above,BOCHAHAN,BIHAR,3815
S0482,SHOAIB AHMED KHAN,Jan Suraaj Party,DARBHANGA RURAL,BIHAR,3814
S0453,BASUDEV SINGH,Independent,THAKURGANJ,BIHAR,3814
S0491,RAJGEER PASWAN,Bajjikanchal Vikas Party,BOCHAHAN,BIHAR,3812
S0424,NOTA,None of the Above,BATHNAHA,BIHAR,3807
S04131,RATNESHWAR RAM,Bahujan Samaj Party,KALYANPUR,BIHAR,3805
S0456,AFAROJ,Jan Suraaj Party,AMOUR,BIHAR,3802
S04188,PUJA KUMARI,Independent,PHULWARI,BIHAR,3798
S0451,MD RAGHIB,Jan Suraaj Party,SIKTI,BIHAR,3789
S04104,SHABANM KHATUN,Bahujan Samaj Party,HATHUA,BIHAR,3789
S0488,NOTA,None of the Above,GAIGHAT,BIHAR,3788
S04220,SUDHIR KUMAR SHARMA,Jan Suraaj Party,OBRA,BIHAR,3779
S0442,HEMA BHARTI,Independent,PIPRA,BIHAR,3772
S0435,MD MOHIUDDIN,Independent,BISFI,BIHAR,3772
S0414,NITESH KUMAR SHRIVASTAVA,The Plurals Party,GOVINDGANJ,BIHAR,3770
S0467,RAM RATAN PRASAD,Rashtriya Lok Janshakti Party,MANIHARI,BIHAR,3761
S0446,SHRAVAN KUMAR DAS,Independent,NARPATGANJ,BIHAR,3761
S0440,SOMAN PANDIT,Independent,LAUKAHA,BIHAR,3754
S04110,SHEKH SHAHNAWAZ ALAM,Jan Suraaj Party,BARHARIA,BIHAR,3750
S04120,NOTA,None of the Above,AMNOUR,BIHAR,3749
S04190,SHAMBHU KUMAR,Independent,PALIGANJ,BIHAR,3747
S0429,SANJAY KUMAR,Independent,RUNNISAIDPUR,BIHAR,3737
S04231,SUBODH KUMAR SINGH,Independent,TIKARI,BIHAR,3730
S0439,VIJAY KUMAR CHAUDHARI,Independent,PHULPARAS,BIHAR,3728
S04214,SHEKHAR RAM,Bahujan Samaj Party,ARWAL,BIHAR,3719
S04217,ANURADHA SINHA,Bahujan Samaj Party,GHOSI,BIHAR,3715
S0462,SANTOSH KUMAR SINGH,Jan Suraaj Party,PURNIA,BIHAR,3701
S04112,NOTA,None of the Above,MAHARAJGANJ,BIHAR,3675
S04229,ASHOK KUMAR PASWAN,Vikas Vanchit Insan Party,BODH GAYA,BIHAR,3675
S04147,NOTA,None of the Above,BAKHRI,BIHAR,3673
S04221,MRITUNJAY KUMAR,Independent,NABINAGAR,BIHAR,3670
S04243,ALLAUDIN ANSARI,Rashtriya Lok Janshakti Party,CHAKAI,BIHAR,3667
S0484,MOHAMMAD MAHTAB ALAM,Independent,HAYAGHAT,BIHAR,3667
S0479,NOTA,None of the Above,GAURA BAURAM,BIHAR,3663
S04149,NOTA,None of the Above,KHAGARIA,BIHAR,3662
S04111,NOTA,None of the Above,GORIAKOTHI,BIHAR,3655
S0473,MUKESH KUMAR,Aam Aadmi Party,MADHEPURA,BIHAR,3652
S04162,REKHA SOREN,Independent,KATORIA,BIHAR,3652
S04126,RAM SAGAR SAHNI,Independent,MAHUA,BIHAR,3649
S04104,NAURAJ SAH,Independent,HATHUA,BIHAR,3640
S04180,NOTA,None of the Above,BAKHTIARPUR,BIHAR,3635
S0439,GAURI SHANKAR YADAV,Aam Aadmi Party,PHULPARAS,BIHAR,3635
S04179,NOTA,None of the Above,BARH,BIHAR,3631
S04195,NOTA,None of the Above,AGIAON,BIHAR,3631
S0426,RAJEEV NAND,Independent,SURSAND,BIHAR,3625
S04238,SURJEET KUMAR,Independent,GOBINDPUR,BIHAR,3611
S0449,NOTA,None of the Above,ARARIA,BIHAR,3610
S0453,NOTA,None of the Above,THAKURGANJ,BIHAR,3609
S04165,MONAZIR HASSAN,All India Majlis-E-Ittehadul Muslimeen,MUNGER,BIHAR,3598
S04227,NOTA,None of the Above,IMAMGANJ,BIHAR,3596
S0492,SATEESH KUMAR,Independent,SAKRA,BIHAR,3594
S04132,UPENDRA PRASAD ROY,Aam Aadmi Party,WARISNAGAR,BIHAR,3591
S04176,BAIJNATH PRASAD,Bharatheeya Jawan Kisan Party,NALANDA,BIHAR,3581
S0484,PROBHENDRA JHA,Independent,HAYAGHAT,BIHAR,3578
S04139,DEVENDRA KUMAR PASWAN,Bhartiya Mahasangh Party,ROSERA,BIHAR,3574
S04135,NOTA,None of the Above,MORWA,BIHAR,3571
S0437,RAMPARI DEVI,Aam Janta Pragati Party,RAJNAGAR,BIHAR,3568
S04146,NOTA,None of the Above,BEGUSARAI,BIHAR,3560
S0492,NOTA,None of the Above,SAKRA,BIHAR,3535
S0436,NOTA,None of the Above,MADHUBANI,BIHAR,3528
S04172,NOTA,None of the Above,BIHARSHARIF,BIHAR,3524
S0433,NOTA,None of the Above,KHAJAULI,BIHAR,3522
S04218,SUDHIR CHOUDHARY,Bahujan Samaj Party,MAKHDUMPUR,BIHAR,3517
S04208,MD SHAHZAD HUSSAIN,Aazad Samaj Party (Kanshi Ram),SASARAM,BIHAR,3517
S0472,PRAMOD KUMAR RAM,Jan Suraaj Party,SINGHESHWAR,BIHAR,3516
S04233,NOTA,None of the Above,ATRI,BIHAR,3516
S04225,SYED IMRAN NABI,Aazad Samaj Party (Kanshi Ram),GURUA,BIHAR,3514
S04207,SWETA DEVI,Bahujan Samaj Party,CHENARI,BIHAR,3511
S0499,RAM NARAYAN SINGH,Rashtrawadi Janlok Party (Satya),BAIKUNTHPUR,BIHAR,3497
S04105,MOHAMMAD KAIFI SAMSHIR,All India Majlis-E-Ittehadul Muslimeen,SIWAN,BIHAR,3493
S04217,WASIF HUSNAIN,Independent,GHOSI,BIHAR,3493
S0429,IMTIYAZ ALAM NASIR AHMED,Desh Janhit Party,RUNNISAIDPUR,BIHAR,3490
S04117,SANDEV KUMAR RAY,Independent,MARHAURA,BIHAR,3483
S04108,NOTA,None of the Above,RAGHUNATHPUR,BIHAR,3478
S04127,KAVITA KUMARI,Independent,RAJA PAKAR,BIHAR,3477
S04179,MAHESH PRASAD SINGH,Jan Suraaj Party,BARH,BIHAR,3473
S04193,NOTA,None of the Above,BARHARA,BIHAR,3471
S0414,ASHUTOSH KUMAR,Janshakti Janta Dal,GOVINDGANJ,BIHAR,3471
S0478,YOGI CHAUPAL,Aam Aadmi Party,KUSHESHWAR ASTHAN,BIHAR,3464
S04134,RANVEER KUMAR CHOURASIYA,Independent,UJIARPUR,BIHAR,3463
S0465,MD ZINNAH,Independent,BALRAMPUR,BIHAR,3446
S0489,NOTA,None of the Above,AURAI,BIHAR,3443
S045,MOHAMMAD HAROON,Bahujan Samaj Party,LAURIYA,BIHAR,3442
S0492,SACHINDRA KUMAR,Independent,SAKRA,BIHAR,3441
S04158,SHARADA DEVI,Independent,NATHNAGAR,BIHAR,3434
S04118,JAI PRAKASH SINGH,Jan Suraaj Party,CHAPRA,BIHAR,3433
S0458,MD. ITTEFAQUE ALAM,Jan Suraaj Party,KASBA,BIHAR,3430
S04130,SANJAY PASWAN,Independent,PATEPUR,BIHAR,3423
S04174,SITARAM SINGH,Independent,ISLAMPUR,BIHAR,3416
S04172,MOHIT KUMAR ALIAS KUNDAN KUMAR,Independent,BIHARSHARIF,BIHAR,3405
S04211,NOTA,None of the Above,NOKHA,BIHAR,3400
S04114,NASIM AHAMAD,Aazad Samaj Party (Kanshi Ram),MANJHI,BIHAR,3400
S04145,MD. ABDULLAH,Jan Suraaj Party,SAHEBPUR KAMAL,BIHAR,3396
S04155,RAMCHANDRA MANDAL,Independent,KAHALGAON,BIHAR,3385
S0415,NOTA,None of the Above,KESARIA,BIHAR,3382
S04214,KUNTI DEVI,Jan Suraaj Party,ARWAL,BIHAR,3376
S0493,MANISH KUMAR,Independent,KURHANI,BIHAR,3368
S0451,BHOLA PRASAD SINGH,Bahujan Samaj Party,SIKTI,BIHAR,3357
S04190,SATYA NARAYAN YADAV,Independent,PALIGANJ,BIHAR,3354
S04223,NOTA,None of the Above,AURANGABAD,BIHAR,3352
S04155,MANJAR ALAM,Jan Suraaj Party,KAHALGAON,BIHAR,3348
S04215,ASHOK KUMAR,Bahujan Samaj Party,KURTHA,BIHAR,3338
S04191,NOTA,None of the Above,BIKRAM,BIHAR,3338
S04175,SHUKESH KUMAR,Independent,HILSA,BIHAR,3337
S0489,SHEO SHANKAR GUPTA,Aam Aadmi Party,AURAI,BIHAR,3333
S04229,RAMSWRUP RISHIYASAN,Independent,BODH GAYA,BIHAR,3327
S04235,NARESH CHAUDHARI,Jan Suraaj Party,RAJAULI,BIHAR,3321
S0415,VINOD KUMAR,Janshakti Janta Dal,KESARIA,BIHAR,3313
S0466,NOTA,None of the Above,PRANPUR,BIHAR,3313
S04140,FULO SAHNI,Independent,HASANPUR,BIHAR,3294
S04187,SHANKAR KUMAR,Janshakti Janta Dal,MANER,BIHAR,3290
S04111,EJAZ AHMAD SIDDIQUE,Jan Suraaj Party,GORIAKOTHI,BIHAR,3281
S04119,AVINASH KUMAR,Bahujan Samaj Party,GARKHA,BIHAR,3278
S04242,AMARJEET KUMAR SINGH,National Peoples Party,JHAJHA,BIHAR,3278
S04197,RAJEEV RANJAN,Independent,JAGDISHPUR,BIHAR,3272
S04152,NOTA,None of the Above,BIHPUR,BIHAR,3269
S04237,NOTA,None of the Above,NAWADA,BIHAR,3268
S0488,MITHILESH MANJHI,Independent,GAIGHAT,BIHAR,3264
S0416,NOTA,None of the Above,KALYANPUR,BIHAR,3260
S04135,RANJEET KUMAR,Apna Kisan Party,MORWA,BIHAR,3259
S044,NOTA,None of the Above,BAGAHA,BIHAR,3259
S0463,MANISHA KUMARI,Peoples Party of India (Democratic),KATIHAR,BIHAR,3253
S04206,MAJNU GOND,Aazad Samaj Party (Kanshi Ram),CHAINPUR,BIHAR,3252
S04156,ABHAY KANT JHA,Jan Suraaj Party,BHAGALPUR,BIHAR,3251
S04173,VIJAY PASWAN,Independent,RAJGIR,BIHAR,3249
S04155,NOTA,None of the Above,KAHALGAON,BIHAR,3249
S0479,AKHTAR SHAHANSHA,All India Majlis-E-Ittehadul Muslimeen,GAURA BAURAM,BIHAR,3243
S04186,NOTA,None of the Above,DANAPUR,BIHAR,3242
S0431,ANIL JHA,Independent,HARLAKHI,BIHAR,3240
S04110,HARERAM SINGH,Independent,BARHARIA,BIHAR,3229
S046,NOTA,None of the Above,NAUTAN,BIHAR,3220
S0425,AWADHESH PRASAD,Jan Suraaj Party,PARIHAR,BIHAR,3217
S04121,SHRINIWAS SAH,Independent,PARSA,BIHAR,3211
S04107,HARILAL RAM,Bahujan Samaj Party,DARAULI,BIHAR,3208
S04151,VINAY KUMAR VARUN,Jan Suraaj Party,PARBATTA,BIHAR,3196
S0452,BARUN KUMAR SINGH,Jan Suraaj Party,BAHADURGANJ,BIHAR,3193
S04131,MANTESH KUMAR,Independent,KALYANPUR,BIHAR,3193
S04190,NOTA,None of the Above,PALIGANJ,BIHAR,3191
S04193,SAURABH SINGH YADAV,Jan Suraaj Party,BARHARA,BIHAR,3189
S0456,NOTA,None of the Above,AMOUR,BIHAR,3187
S0465,NOTA,None of the Above,BALRAMPUR,BIHAR,3185
S0447,KRITYANAND RAM,Jan Suraaj Party,RANIGANJ,BIHAR,3183
S0470,VIKRAM KUMAR GUPTA,Independent,ALAMNAGAR,BIHAR,3178
S04134,MAHA SHANKER CHOUDHARY,Independent,UJIARPUR,BIHAR,3177
S04233,SHAILENDRA KUMAR,Jan Suraaj Party,ATRI,BIHAR,3177
S04214,PANCHAM KUMAR,Suheldev Bharatiya Samaj Party,ARWAL,BIHAR,3176
S04125,RUBI KUMARI,Independent,VAISHALI,BIHAR,3174
S04143,SUDHA BHARTI,Independent,TEGHRA,BIHAR,3169
S0431,SANJEET KUMAR BADAL GUPTA,Independent,HARLAKHI,BIHAR,3164
S0490,KUMAR PUSHPENDRA,Bahujan Samaj Party,MINAPUR,BIHAR,3162
S0469,NOTA,None of the Above,KORHA,BIHAR,3162
S04122,RAMESH KUMAR,Independent,SONEPUR,BIHAR,3156
S04228,G S RAMCHANDRA DAS,Bahujan Samaj Party,BARACHATTI,BIHAR,3150
S0413,NOTA,None of the Above,HARSIDHI,BIHAR,3146
S04135,TUNTUN RAY,Aam Aadmi Party,MORWA,BIHAR,3145
S0477,SURAJ SAMRAT,Independent,MAHISHI,BIHAR,3142
S04242,RAVINDRA YADAV,Independent,JHAJHA,BIHAR,3141
S0426,NOTA,None of the Above,SURSAND,BIHAR,3134
S04132,CHANDAN KUMAR,Hindustani Awam Manch (United),WARISNAGAR,BIHAR,3130
S0447,AMAN RAJ,Independent,RANIGANJ,BIHAR,3126
S0435,SANJAY KUMAR MISHRA,Jan Suraaj Party,BISFI,BIHAR,3124
S04104,INDRAJIT GUPT JYOTISHKAR,Aam Aadmi Party,HATHUA,BIHAR,3117
S04219,SHIV SHANKER SINGH,Independent,GOH,BIHAR,3115
S0460,SHANKAR RAM,Independent,RUPAULI,BIHAR,3115
S0448,NOTA,None of the Above,FORBESGANJ,BIHAR,3114
S0438,NOTA,None of the Above,JHANJHARPUR,BIHAR,3112
S04237,ANITA KUMARI,Bhartiya Lok Chetna Party,NAWADA,BIHAR,3111
S0480,NOTA,None of the Above,BENIPUR,BIHAR,3108
S04114,SANJU YADAV,Independent,MANJHI,BIHAR,3107
S0427,MD. MUNNA MANSURI,Independent,BAJPATTI,BIHAR,3105
S04181,NOTA,None of the Above,DIGHA,BIHAR,3102
S04209,SHIV KUMAR SINGH,Independent,KARGAHAR,BIHAR,3097
S04104,NOTA,None of the Above,HATHUA,BIHAR,3094
S04114,OM PRAKASH PRASAD,Independent,MANJHI,BIHAR,3087
S04128,BALIRAM SINGH,Independent,RAGHOPUR,BIHAR,3086
S0427,RAKESH KUMAR,The Plurals Party,BAJPATTI,BIHAR,3080
S0423,KRISHNA MOHAN SINGH,Jan Suraaj Party,RIGA,BIHAR,3078
S04134,VIRENDRA KUMAR RAY,Independent,UJIARPUR,BIHAR,3077
S04165,NOTA,None of the Above,MUNGER,BIHAR,3075
S04232,NOTA,None of the Above,BELAGANJ,BIHAR,3074
S0457,NOTA,None of the Above,BAISI,BIHAR,3074
S04148,DASHRATH RAM,Bahujan Samaj Party,ALAULI,BIHAR,3073
S04217,NOTA,None of the Above,GHOSI,BIHAR,3073
S04217,SATYENDRA PRASAD YADAV,Independent,GHOSI,BIHAR,3073
S04108,RAHUL KIRTI,Jan Suraaj Party,RAGHUNATHPUR,BIHAR,3071
S04197,HIRALAL SINGH,Independent,JAGDISHPUR,BIHAR,3070
S04217,PRABHAT KUMAR,Jan Suraaj Party,GHOSI,BIHAR,3070
S0492,RAM SEWAK PASWAN,Socialist Unity Centre Of India (COMMUNIST),SAKRA,BIHAR,3059
S04201,NOTA,None of the Above,DUMRAON,BIHAR,3059
S0460,AMOD KUMAR,Jan Suraaj Party,RUPAULI,BIHAR,3048
S0421,NOTA,None of the Above,DHAKA,BIHAR,3047
S0468,NOTA,None of the Above,BARARI,BIHAR,3047
S04155,RUPAM DEVI,Independent,KAHALGAON,BIHAR,3040
S04163,MITHAN PRASAD YADAV,Independent,BELHAR,BIHAR,3038
S04191,MANTU KUMAR,Jan Suraaj Party,BIKRAM,BIHAR,3037
S0461,VINDESHWARI SHARMA,Independent,DHAMDAHA,BIHAR,3032
S04224,VIKASH KUMAR SINGH,Jan Suraaj Party,RAFIGANJ,BIHAR,3029
S0468,PRITAM PRASOON,Jan Suraaj Party,BARARI,BIHAR,3026
S04160,NOTA,None of the Above,DHORAIYA,BIHAR,3025
S04213,BANSHIDHAR SINGH,Independent,KARAKAT,BIHAR,3019
S04139,NOTA,None of the Above,ROSERA,BIHAR,3016
S04209,NOTA,None of the Above,KARGAHAR,BIHAR,3013
S0441,SIYA RAM MANDAL,Independent,NIRMALI,BIHAR,2992
S04113,LAKSHMAN MANJHI,Bahujan Samaj Party,EKMA,BIHAR,2992
S04127,PANKAJ KUMAR,Aazad Samaj Party (Kanshi Ram),RAJA PAKAR,BIHAR,2989
S04109,BALENDRA KUMAR RAY,Independent,DARAUNDA,BIHAR,2976
S04144,VIKASH KUMAR,Independent,MATIHANI,BIHAR,2976
S0488,KUNAL KUMAR,Jan Sahmati Party,GAIGHAT,BIHAR,2969
S04147,SANJIV KUMAR PASWAN,Independent,BAKHRI,BIHAR,2968
S0464,SADIQ HUSSAIN,Independent,KADWA,BIHAR,2967
S04238,MUKESH RAM,Suheldev Bharatiya Samaj Party,GOBINDPUR,BIHAR,2965
S0475,AMAR SHANKAR,Swadhinta Party,SAHARSA,BIHAR,2964
S04204,NOTA,None of the Above,MOHANIA,BIHAR,2952
S0496,NASIMA  KHATOON,Bahujan Samaj Party,BARURAJ,BIHAR,2944
S0467,NOTA,None of the Above,MANIHARI,BIHAR,2941
S0491,DEEPMALA DEVI,Independent,BOCHAHAN,BIHAR,2928
S04188,SUKESH KUMAR,Independent,PHULWARI,BIHAR,2928
S04198,DHARMENDRA KUMAR,Bahujan Samaj Party,SHAHPUR,BIHAR,2923
S04180,DEEPAK BHAI PATEL,Bahujan Samaj Party,BAKHTIARPUR,BIHAR,2923
S0420,MUKESH KUMAR,Janshakti Janta Dal,CHIRAIA,BIHAR,2920
S04208,REKHA DEVI,Suheldev Bharatiya Samaj Party,SASARAM,BIHAR,2918
S04146,MD SADDAM HUSAIN,Independent,BEGUSARAI,BIHAR,2912
S04100,FAIZ AHMAD,Jan Suraaj Party,BARAULI,BIHAR,2911
S0414,NOTA,None of the Above,GOVINDGANJ,BIHAR,2911
S04108,UPENDRA SINGH,Independent,RAGHUNATHPUR,BIHAR,2909
S04164,NOTA,None of the Above,TARAPUR,BIHAR,2907
S04112,RAJ KISHOR GUPTA,Independent,MAHARAJGANJ,BIHAR,2902
S0482,RAM SUKAMAR YADAV,Independent,DARBHANGA RURAL,BIHAR,2901
S04173,MANO DEVI,Moolniwasi Samaj Party,RAJGIR,BIHAR,2891
S0437,NOTA,None of the Above,RAJNAGAR,BIHAR,2889
S04187,VIKASH KUMAR ALIAS DIKESH SINGH,Independent,MANER,BIHAR,2889
S0495,SURESH KUMAR GUPTA,Independent,KANTI,BIHAR,2889
S04180,SHAMBHU SINGH,Independent,BAKHTIARPUR,BIHAR,2876
S0443,SHAMBHU BABU,Independent,SUPAUL,BIHAR,2873
S0439,BAIJU SAFI,Independent,PHULPARAS,BIHAR,2872
S0428,RAM KISHOR RAY,Independent,SITAMARHI,BIHAR,2867
S04150,SHIV NARAYAN SINGH,Independent,BELDAUR,BIHAR,2863
S04239,RAKESH KUMAR,Independent,WARSALIGANJ,BIHAR,2861
S04237,BIBHA KUMARI,Independent,NAWADA,BIHAR,2857
S04235,PRAKASH VIR,Janshakti Janta Dal,RAJAULI,BIHAR,2856
S0497,MANISH KUMAR SINGH,Independent,PAROO,BIHAR,2856
S04223,SURENDRA PRASAD,Independent,AURANGABAD,BIHAR,2854
S0463,DR. GHAZI SHARIQUE,Jan Suraaj Party,KATIHAR,BIHAR,2853
S04115,RAVI PRAKASH,Independent,BANIAPUR,BIHAR,2850
S04169,UMESH PRASAD SINGH,Aam Aadmi Party,SHEIKHPURA,BIHAR,2834
S04125,RAM NATH RAY,Socialist Unity Centre Of India (COMMUNIST),VAISHALI,BIHAR,2823
S04197,SANJAY KUMAR CHATURVEDI,Bahujan Samaj Party,JAGDISHPUR,BIHAR,2820
S04117,LALU PRASAD YADAV,Rashtriya Jansambhavna Party,MARHAURA,BIHAR,2820
S04220,RAM RAJ YADAV,Independent,OBRA,BIHAR,2820
S0473,SANJAY KUMAR,Independent,MADHEPURA,BIHAR,2819
S04233,MD. VAKIL VARISH,Bahujan Samaj Party,ATRI,BIHAR,2817
S0487,NOTA,None of the Above,JALE,BIHAR,2808
S04231,UDAY PASWAN,Bahujan Samaj Party,TIKARI,BIHAR,2807
S0481,SAIFUDDIN AHMED,Independent,ALINAGAR,BIHAR,2803
S0419,NOTA,None of the Above,MOTIHARI,BIHAR,2801
S0423,NOTA,None of the Above,RIGA,BIHAR,2799
S04111,ASHOK KUMAR VARMA,Independent,GORIAKOTHI,BIHAR,2797
S0446,NOTA,None of the Above,NARPATGANJ,BIHAR,2796
S0488,ISHRAT PERWEEN,Bahujan Samaj Party,GAIGHAT,BIHAR,2794
S04208,VIVEK KUMAR,Independent,SASARAM,BIHAR,2788
S04186,SHAILESH K.R DHIRAJ,Independent,DANAPUR,BIHAR,2786
S04177,PINTU PASWAN,Independent,HARNAUT,BIHAR,2785
S0415,RAM SHARAN PRASAD YADAV,Independent,KESARIA,BIHAR,2782
S04202,NOTA,None of the Above,RAJPUR,BIHAR,2778
S04119,RAGHUNANDAN MANJHI,Independent,GARKHA,BIHAR,2774
S04187,SANNU DEVI,Independent,MANER,BIHAR,2769
S04232,LALU YADAV,Independent,BELAGANJ,BIHAR,2769
S0484,NOTA,None of the Above,HAYAGHAT,BIHAR,2767
S04218,NOTA,None of the Above,MAKHDUMPUR,BIHAR,2760
S0485,PRANAY PRABHAKAR,Bahujan Samaj Party,BAHADURPUR,BIHAR,2759
S04218,SHAILENDRA CHAUDHARI,Independent,MAKHDUMPUR,BIHAR,2757
S04223,NAND KISHOR YADAV,Jan Suraaj Party,AURANGABAD,BIHAR,2755
S04157,LALAN KUMAR,Indian National Congress,SULTANGANJ,BIHAR,2754
S04211,SARVESHWAR TIWARY,Independent,NOKHA,BIHAR,2753
S04202,SURAJ PRAKASH RAM,Sanyukt Kisan Vikas Party,RAJPUR,BIHAR,2753
S04199,MANISH BHUSHAN OJHA,Independent,BRAHAMPUR,BIHAR,2751
S04116,MUMTAJ ANSARI,Independent,TARAIYA,BIHAR,2748
S04139,AMIT KUMAR BAITHA,Bahujan Samaj Party,ROSERA,BIHAR,2748
S04226,SHAILESH KUMAR MISHRA,Bahujan Samaj Party,SHERGHATI,BIHAR,2745
S04190,SUSHANT,Bahujan Samaj Party,PALIGANJ,BIHAR,2745
S0467,NALINEE MANDAL,Aam Aadmi Party,MANIHARI,BIHAR,2738
S04172,SHIV KUMAR YADAV,Communist Party of India,BIHARSHARIF,BIHAR,2736
S04154,NOTA,None of the Above,PIRPAINTI,BIHAR,2736
S0491,DR. ABHAY KUMAR,Aam Aadmi Party,BOCHAHAN,BIHAR,2731
S04135,CHANDRASHEKHAR RAI,Socialist Unity Centre Of India (COMMUNIST),MORWA,BIHAR,2728
S04214,SATYENDRA PRASAD SHARMA,Independent,ARWAL,BIHAR,2726
S04174,BIPIN MISTRI,Bahujan Samaj Party,ISLAMPUR,BIHAR,2717
S04126,NOTA,None of the Above,MAHUA,BIHAR,2717
S046,VIRENDRA RAO,Bahujan Samaj Party,NAUTAN,BIHAR,2714
S04132,MAHESH PRASAD,Independent,WARISNAGAR,BIHAR,2710
S04226,MUKESH KUMAR YADAV,Independent,SHERGHATI,BIHAR,2707
S0470,BINOD ASHISH,Independent,ALAMNAGAR,BIHAR,2707
S04118,NOTA,None of the Above,CHAPRA,BIHAR,2706
S04105,NOTA,None of the Above,SIWAN,BIHAR,2704
S0497,NOTA,None of the Above,PAROO,BIHAR,2701
S0497,VIJAY THAKUR,Independent,PAROO,BIHAR,2692
S04241,NOTA,None of the Above,JAMUI,BIHAR,2687
S04119,RAJKUMAR,Independent,GARKHA,BIHAR,2678
S0458,RAJENDRA YADAV,Independent,KASBA,BIHAR,2675
S0433,RAKESH KUMAR RAUSHAN,Independent,KHAJAULI,BIHAR,2670
S04164,RAKESH KUMAR,Independent,TARAPUR,BIHAR,2667
S04116,MITHILESH KUMAR,Independent,TARAIYA,BIHAR,2663
S042,AADITYA KUMAR,Bahujan Samaj Party,RAMNAGAR,BIHAR,2663
S0415,RAM ADHAR RAI,Aam Aadmi Party,KESARIA,BIHAR,2663
S04134,SUNITA KUMARI,Janshakti Vikas Party (Democratic),UJIARPUR,BIHAR,2661
S04228,MANOJ PASWAN,Peoples Party of India (Democratic),BARACHATTI,BIHAR,2661
