constituency_code,candidate,party,constituency,state,votes
S2286,NOTA,None of the Above,EDAPPADI,TAMIL NADU,1341
S2226,NOTA,None of the Above,VELACHERY,TAMIL NADU,1336
S2266,DHAVAMANI. P,Anti Corruption Dynamic Party,POLUR,TAMIL NADU,1328
S2257,NOTA,None of the Above,PALACODU,TAMIL NADU,1292
S2292,MURUGESAN A,Independent,RASIPURAM,TAMIL NADU,1292
S2230,RAJESH T R,Independent,PALLAVARAM,TAMIL NADU,1277
S22174,NOTA,None of the Above,THANJAVUR,TAMIL NADU,1274
S2228,NOTA,None of the Above,ALANDUR,TAMIL NADU,1263
S2299,NOTA,None of the Above,ERODE,TAMIL NADU,1257
S2283,NOTA,None of the Above,YERCAUD,TAMIL NADU,1250
S22212,M. IRULANDI,Naadaalum Makkal Katchi,MUDHUKULATHUR,TAMIL NADU,1250
S2233,NOTA,None of the Above,THIRUPORUR,TAMIL NADU,1248
S22208,GUNASEKARAN.G,Puthiya Tamilagam,TIRUCHULI,TAMIL NADU,1248
S22202,NASRIN BANU. T,Republican Party of India (Athawale),RAJAPALAYAM,TAMIL NADU,1240
S2293,NOTA,None of the Above,SENTHAMANGALAM,TAMIL NADU,1211
S223,NOTA,None of the Above,TIRUTTANI,TAMIL NADU,1210
S2241,NOTA,None of the Above,RANIPET,TAMIL NADU,1209
S2289,NOTA,None of the Above,SALEM,TAMIL NADU,1205
S22150,RAVISANKAR N.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,JAYANKONDAM,TAMIL NADU,1203
S2296,SARAVANASUNDARAM S,Independent,TIRUCHENGODU,TAMIL NADU,1190
S22186,MURUGANANTHAM GURU,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,SIVAGANGA,TAMIL NADU,1186
S22189,NOTA,None of the Above,MADURAI EAST,TAMIL NADU,1177
S2255,SURYA. Y,Republican Party of India (Athawale),HOSUR,TAMIL NADU,1175
S22199,MARISAMY V.,Puthiya Tamilagam,PERIYAKULAM,TAMIL NADU,1161
S2229,NOTA,None of the Above,SRIPERUMBUDUR,TAMIL NADU,1161
S22147,NOTA,None of the Above,PERAMBALUR,TAMIL NADU,1160
S22125,NOTA,None of the Above,UDUMALAIPETTAI,TAMIL NADU,1149
S22212,K.SENTHIL MALLAR,Tamizhaga Vaazhvurimai Katchi,MUDHUKULATHUR,TAMIL NADU,1149
S22195,NOTA,None of the Above,THIRUPARANKUNDRAM,TAMIL NADU,1148
S22207,DHARMARAJ. P,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,ARUPPUKKOTTAI,TAMIL NADU,1147
S2253,NOTA,None of the Above,KRISHNAGIRI,TAMIL NADU,1136
S224,NOTA,None of the Above,THIRUVALLUR,TAMIL NADU,1132
S22173,VIJAYA BABU,Tamizhaga Vaazhvurimai Katchi,THIRUVAIYARU,TAMIL NADU,1130
S22178,NOTA,None of the Above,GANDHARVAKOTTAI,TAMIL NADU,1127
S2262,NOTA,None of the Above,CHENGAM,TAMIL NADU,1114
S2236,NOTA,None of the Above,UTHIRAMERUR,TAMIL NADU,1114
S22208,MURUGESAPANDIAN.T,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,TIRUCHULI,TAMIL NADU,1107
S2244,NOTA,None of the Above,ANAIKATTU,TAMIL NADU,1103
S22140,NOTA,None of the Above,TIRUCHIRAPPALLI,TAMIL NADU,1098
S22227,M. KUMAR,Independent,NANGUNERI,TAMIL NADU,1098
S22145,NOTA,None of the Above,MUSIRI,TAMIL NADU,1093
S22195,THANAPANDIAN. T.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,THIRUPARANKUNDRAM,TAMIL NADU,1088
S2237,NOTA,None of the Above,KANCHEEPURAM,TAMIL NADU,1078
S2259,SARAVANAN. A.,Aanaithinthiya Jananayaka Pathukappu Kazhagam,DHARMAPURI,TAMIL NADU,1078
S22113,NOTA,None of the Above,TIRUPPUR,TAMIL NADU,1078
S2278,SENTHIKUMAR V N,Independent,RISHIVANDIYAM,TAMIL NADU,1071
S22225,NOTA,None of the Above,AMBASAMUDRAM,TAMIL NADU,1060
S22101,NOTA,None of the Above,DHARAPURAM,TAMIL NADU,1058
S22186,NOTA,None of the Above,SIVAGANGA,TAMIL NADU,1053
S2288,NOTA,None of the Above,SALEM,TAMIL NADU,1052
S2277,NOTA,None of the Above,ULUNDURPETTAI,TAMIL NADU,1051
S22227,DR.S.VELLAI DURAI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,NANGUNERI,TAMIL NADU,1048
S22170,T.M.PURATCHI MANI,Bahujan Samaj Party,THIRUVIDAIMARUDUR,TAMIL NADU,1043
S2282,NOTA,None of the Above,ATTUR,TAMIL NADU,1031
S2222,NOTA,None of the Above,VIRUGAMPAKKAM,TAMIL NADU,1030
S22107,B.PALANISWAMY,Bahujan Samaj Party,BHAVANISAGAR,TAMIL NADU,1029
S22198,NOTA,None of the Above,ANDIPATTI,TAMIL NADU,1028
S22118,NOTA,None of the Above,COIMBATORE,TAMIL NADU,1020
S22220,A. PALANIKUMAR,Independent,VASUDEVANALLUR,TAMIL NADU,1020
S2256,AJITH. G,Tamizhaga Vaazhvurimai Katchi,THALLI,TAMIL NADU,1017
S22216,RAJASUTHAN. N,Puthiya Tamilagam,SRIVAIKUNTAM,TAMIL NADU,1015
S2287,DR. GURUNATHAN. S,Indhu Dravida Makkal Katchi,SANKARI,TAMIL NADU,1009
S22209,RATHINA PRAKASH. K,Puthiya Tamilagam,PARAMAKUDI,TAMIL NADU,1004
S22119,NOTA,None of the Above,THONDAMUTHUR,TAMIL NADU,1000
S22212,C.MALAISELVAM,Puthiya Tamilagam,MUDHUKULATHUR,TAMIL NADU,993
S22105,VEERAN.K,Independent,ANTHIYUR,TAMIL NADU,990
S2269,NOTA,None of the Above,VANDAVASI,TAMIL NADU,988
S22150,CHANTHIRASEKAR S.,Independent,JAYANKONDAM,TAMIL NADU,984
S2259,SARAVANAN. G.,Independent,DHARMAPURI,TAMIL NADU,983
S22223,NOTA,None of the Above,ALANGULAM,TAMIL NADU,982
S2245,NOTA,None of the Above,KILVAITHINANKUPPAM,TAMIL NADU,972
S2266,SHANMUGAVELU. A,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,POLUR,TAMIL NADU,970
S2221,NOTA,None of the Above,ANNA NAGAR,TAMIL NADU,963
S22171,NOTA,None of the Above,KUMBAKONAM,TAMIL NADU,960
S22206,NOTA,None of the Above,VIRUDHUNAGAR,TAMIL NADU,954
S22211,NOTA,None of the Above,RAMANATHAPURAM,TAMIL NADU,953
S2268,NOTA,None of the Above,CHEYYAR,TAMIL NADU,950
S22138,NOTA,None of the Above,MANAPPARAI,TAMIL NADU,949
S22173,NOTA,None of the Above,THIRUVAIYARU,TAMIL NADU,948
S22205,NOTA,None of the Above,SIVAKASI,TAMIL NADU,948
S223,KRISHNAMOORTHY.M,Independent,TIRUTTANI,TAMIL NADU,946
S22181,NOTA,None of the Above,THIRUMAYAM,TAMIL NADU,945
S2259,NOTA,None of the Above,DHARMAPURI,TAMIL NADU,941
S221,NOTA,None of the Above,GUMMIDIPOONDI,TAMIL NADU,937
S22169,NOTA,None of the Above,NANNILAM,TAMIL NADU,936
S22196,NOTA,None of the Above,THIRUMANGALAM,TAMIL NADU,933
S22200,NOTA,None of the Above,BODINAYAKANUR,TAMIL NADU,931
S22139,NOTA,None of the Above,SRIRANGAM,TAMIL NADU,929
S22156,ARUMUGAM  R,Independent,KURINJIPADI,TAMIL NADU,928
S22100,NOTA,None of the Above,MODAKKURICHI,TAMIL NADU,925
S2223,NOTA,None of the Above,SAIDAPET,TAMIL NADU,924
S22196,BHARATH.M,Independent,THIRUMANGALAM,TAMIL NADU,924
S22100,R.VELUSAMY,Independent,MODAKKURICHI,TAMIL NADU,918
S22157,MUTHAMIZHAN . SEVA,Tamizhaga Vaazhvurimai Katchi,BHUVANAGIRI,TAMIL NADU,912
S22126,NOTA,None of the Above,MADATHUKULAM,TAMIL NADU,911
S2283,PALANISAMY. K,Bahujan Samaj Party,YERCAUD,TAMIL NADU,910
S2266,BASKARAN. C,Independent,POLUR,TAMIL NADU,908
S22106,NOTA,None of the Above,GOBICHETTIPALAYAM,TAMIL NADU,907
S22154,NOTA,None of the Above,PANRUTI,TAMIL NADU,907
S22152,ARIVUDAINAMBI.S,Anti Corruption Dynamic Party,VRIDDHACHALAM,TAMIL NADU,904
S2238,NOTA,None of the Above,ARAKKONAM,TAMIL NADU,899
S2262,C SELVAN,Republican Party of India (Athawale),CHENGAM,TAMIL NADU,895
S22155,NOTA,None of the Above,CUDDALORE,TAMIL NADU,894
S22194,NOTA,None of the Above,MADURAI WEST,TAMIL NADU,893
S2213,NOTA,None of the Above,KOLATHUR,TAMIL NADU,892
S2280,NOTA,None of the Above,KALLAKURICHI,TAMIL NADU,883
S2251,NOTA,None of the Above,UTHANGARAI,TAMIL NADU,881
S2298,NOTA,None of the Above,ERODE,TAMIL NADU,879
S22217,NOTA,None of the Above,OTTAPIDARAM,TAMIL NADU,879
S2224,NOTA,None of the Above,THIYAGARAYANAGAR,TAMIL NADU,878
S22103,VENKATACHALAM. C,Independent,PERUNDURAI,TAMIL NADU,878
S22203,NOTA,None of the Above,SRIVILLIPUTHUR,TAMIL NADU,873
S2254,IYAPPAN.L,Tamizhaga Vaazhvurimai Katchi,VEPPANAHALLI,TAMIL NADU,871
S22109,NOTA,None of the Above,GUDALUR,TAMIL NADU,871
S2266,BANUPRIYA. D,Republican Party of India (Athawale),POLUR,TAMIL NADU,869
S224,S. RAJENDRAN,Independent,THIRUVALLUR,TAMIL NADU,868
S222,NOTA,None of the Above,PONNERI,TAMIL NADU,865
S2292,NOTA,None of the Above,RASIPURAM,TAMIL NADU,863
S22169,RAJA. S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,NANNILAM,TAMIL NADU,861
S225,RAJASEKARAN.K,Bahujan Samaj Party,POONAMALLEE,TAMIL NADU,860
S2298,J.MUTHU BAVA,Independent,ERODE,TAMIL NADU,858
S22214,NOTA,None of the Above,THOOTHUKKUDI,TAMIL NADU,853
S2228,M.HARISH,Independent,ALANDUR,TAMIL NADU,853
S22226,NOTA,None of the Above,PALAYAMKOTTAI,TAMIL NADU,851
S22123,NOTA,None of the Above,POLLACHI,TAMIL NADU,849
S22187,NOTA,None of the Above,MANAMADURAI,TAMIL NADU,846
S22174,R. MURALIDHARAN,Independent,THANJAVUR,TAMIL NADU,844
S22111,NOTA,None of the Above,METTUPPALAYAM,TAMIL NADU,839
S2210,MICHAELRAJ. M. A,Independent,THIRUVOTTIYUR,TAMIL NADU,838
S22179,KARTHIKA PRAKASH,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,VIRALIMALAI,TAMIL NADU,834
S22132,NOTA,None of the Above,DINDIGUL,TAMIL NADU,833
S22233,NOTA,None of the Above,VILAVANCODE,TAMIL NADU,828
S22229,NOTA,None of the Above,KANNIYAKUMARI,TAMIL NADU,825
S22168,NOTA,None of the Above,THIRUVARUR,TAMIL NADU,825
S2259,PRASANTH. DBJ.,Tamizhaga Vaazhvurimai Katchi,DHARMAPURI,TAMIL NADU,821
S22228,DANIEL.A,Independent,RADHAPURAM,TAMIL NADU,819
S22158,NOTA,None of the Above,CHIDAMBARAM,TAMIL NADU,816
S2220,NOTA,None of the Above,THOUSAND LIGHTS,TAMIL NADU,815
S22103,NOTA,None of the Above,PERUNDURAI,TAMIL NADU,812
S22129,NOTA,None of the Above,ATHOOR,TAMIL NADU,812
S2210,NOTA,None of the Above,THIRUVOTTIYUR,TAMIL NADU,805
S2278,SELVARAJ P,Independent,RISHIVANDIYAM,TAMIL NADU,800
S22174,S. KARIKALA CHOLAN,Independent,THANJAVUR,TAMIL NADU,800
S2246,NOTA,None of the Above,GUDIYATTAM,TAMIL NADU,799
S22183,SHAHUL HAMEED . N,Independent,ARANTHANGI,TAMIL NADU,798
S2266,NOTA,None of the Above,POLUR,TAMIL NADU,798
S22166,NOTA,None of the Above,THIRUTHURAIPOONDI,TAMIL NADU,797
S2235,NOTA,None of the Above,MADURANTAKAM,TAMIL NADU,797
S22184,NEWTON BABU. C,Puthiya Tamilagam,KARAIKUDI,TAMIL NADU,796
S2285,NOTA,None of the Above,METTUR,TAMIL NADU,794
S22150,VINOTHSAVARIREMIJEAS C.,Independent,JAYANKONDAM,TAMIL NADU,792
S2263,NOTA,None of the Above,TIRUVANNAMALAI,TAMIL NADU,785
S2233,D. PANNEERSELVAM,Independent,THIRUPORUR,TAMIL NADU,784
S2234,NOTA,None of the Above,CHEYYUR,TAMIL NADU,783
S22105,DHANABAL.C,Independent,ANTHIYUR,TAMIL NADU,782
S2261,NOTA,None of the Above,HARUR,TAMIL NADU,782
S22183,NAZIM KHAN. M,Tamizhaga Vaazhvurimai Katchi,ARANTHANGI,TAMIL NADU,774
S2260,GANESAN. S,Vishwa Tamil Kazhagam,PAPPIREDDIPATTI,TAMIL NADU,770
S2225,NOTA,None of the Above,MYLAPORE,TAMIL NADU,770
S22153,NOTA,None of the Above,NEYVELI,TAMIL NADU,768
S22219,K.SURESH,Independent,SANKARANKOVIL,TAMIL NADU,766
S22130,SELVAM.P B.A. B.L.,Republican Party of India (A),NILAKKOTTAI,TAMIL NADU,763
S2259,THIRUPATHI. M.,Independent,DHARMAPURI,TAMIL NADU,763
S22183,KALIMUTHU. P,Independent,ARANTHANGI,TAMIL NADU,762
S226,S. CHARLES,Bahujan Samaj Party,AVADI,TAMIL NADU,761
S22217,C. ARUNA DEVI,Nam Naadu Nam Makkal Nam Ethirkaalam Katchi,OTTAPIDARAM,TAMIL NADU,761
S22106,RAVIKUMAR.R,Bahujan Samaj Party,GOBICHETTIPALAYAM,TAMIL NADU,760
S2294,NOTA,None of the Above,NAMAKKAL,TAMIL NADU,760
S22120,NOTA,None of the Above,COIMBATORE,TAMIL NADU,759
S2243,NOTA,None of the Above,VELLORE,TAMIL NADU,757
S22152,NOTA,None of the Above,VRIDDHACHALAM,TAMIL NADU,755
S2241,A. NARESHKUMAR,Independent,RANIPET,TAMIL NADU,754
S22105,NOTA,None of the Above,ANTHIYUR,TAMIL NADU,754
S22202,NOTA,None of the Above,RAJAPALAYAM,TAMIL NADU,753
S22185,RAJA. K.P.M,Independent,TIRUPPATTUR,TAMIL NADU,753
S22191,NOTA,None of the Above,MADURAI NORTH,TAMIL NADU,753
S22127,NOTA,None of the Above,PALANI,TAMIL NADU,750
S22189,KARTHIKEYAN G,Independent,MADURAI EAST,TAMIL NADU,750
S22185,NOTA,None of the Above,TIRUPPATTUR,TAMIL NADU,747
S22170,NOTA,None of the Above,THIRUVIDAIMARUDUR,TAMIL NADU,747
S2290,NOTA,None of the Above,SALEM,TAMIL NADU,745
S22142,NOTA,None of the Above,THIRUVERUMBUR,TAMIL NADU,745
S2240,NOTA,None of the Above,KATPADI,TAMIL NADU,745
S2286,RAJA. K. B.SC. B.TECH. EX.INAS,Independent,EDAPPADI,TAMIL NADU,739
S22176,NOTA,None of the Above,PATTUKKOTTAI,TAMIL NADU,738
S22152,DURAI.K,Independent,VRIDDHACHALAM,TAMIL NADU,738
S22220,SENTHILKUMAR,Independent,VASUDEVANALLUR,TAMIL NADU,731
S2281,NOTA,None of the Above,GANGAVALLI,TAMIL NADU,731
S22162,MAYA VENKATESAN. M,Independent,POOMPUHAR,TAMIL NADU,730
S22133,MURUGAN. V,Independent,VEDASANDUR,TAMIL NADU,727
S22197,VELLAIPANDI. V,Bahujan Samaj Party,USILAMPATTI,TAMIL NADU,724
S22215,NOTA,None of the Above,TIRUCHENDUR,TAMIL NADU,722
S22138,AROCKIARAJ .A,Samaniya Makkal Nala Katchi,MANAPPARAI,TAMIL NADU,721
S22227,NOTA,None of the Above,NANGUNERI,TAMIL NADU,721
S22129,D. SANKAR,Naadaalum Makkal Katchi,ATHOOR,TAMIL NADU,720
S22110,NOTA,None of the Above,COONOOR,TAMIL NADU,720
S22226,PAULRAJ.V,Independent,PALAYAMKOTTAI,TAMIL NADU,717
S22224,NOTA,None of the Above,TIRUNELVELI,TAMIL NADU,717
S22172,NOTA,None of the Above,PAPANASAM,TAMIL NADU,716
S22131,ALEX S,Tamizhaga Vaazhvurimai Katchi,NATHAM,TAMIL NADU,715
S2272,NOTA,None of the Above,TINDIVANAM,TAMIL NADU,714
S22150,RAVANAN M.,Naadaalum Makkal Katchi,JAYANKONDAM,TAMIL NADU,711
S2287,NOTA,None of the Above,SANKARI,TAMIL NADU,711
S22209,NOTA,None of the Above,PARAMAKUDI,TAMIL NADU,710
S2259,MANIKANDAN. S.,Vishwa Tamil Kazhagam,DHARMAPURI,TAMIL NADU,710
S2252,D. SIVASANKARAN,Bahujan Samaj Party,BARGUR,TAMIL NADU,708
S2267,NOTA,None of the Above,ARANI,TAMIL NADU,707
S22187,RAJAMANIKKAM.A,Puthiya Tamilagam,MANAMADURAI,TAMIL NADU,706
S22102,NOTA,None of the Above,KANGAYAM,TAMIL NADU,706
S2285,RAMKUMAR. D.M,Independent,METTUR,TAMIL NADU,706
S2256,ASANRAJA. K,Independent,THALLI,TAMIL NADU,701
S2252,A. SUDHAKAR,Republican Party of India (Athawale),BARGUR,TAMIL NADU,698
S2265,SANTHAKUMARAN. A,Independent,KALASAPAKKAM,TAMIL NADU,697
S221,M.JAGADEESAN,Bahujan Samaj Party,GUMMIDIPOONDI,TAMIL NADU,697
S2246,T.POOVARASAN,Bahujan Samaj Party,GUDIYATTAM,TAMIL NADU,697
S22146,NOTA,None of the Above,THURAIYUR,TAMIL NADU,697
S2261,NEHRU. G,Bahujan Samaj Party,HARUR,TAMIL NADU,696
S2216,NOTA,None of the Above,EGMORE,TAMIL NADU,695
S22177,NOTA,None of the Above,PERAVURANI,TAMIL NADU,695
S2214,NOTA,None of the Above,VILLIVAKKAM,TAMIL NADU,695
S2249,NOTA,None of the Above,JOLARPET,TAMIL NADU,695
S2254,VENKATESAN.C,Independent,VEPPANAHALLI,TAMIL NADU,692
S22207,NOTA,None of the Above,ARUPPUKKOTTAI,TAMIL NADU,692
S22197,NOTA,None of the Above,USILAMPATTI,TAMIL NADU,692
S22149,JOTHIBASU K,Independent,ARIYALUR,TAMIL NADU,691
S22184,VELU. K,Independent,KARAIKUDI,TAMIL NADU,689
S22214,YESADURAI S.,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,THOOTHUKKUDI,TAMIL NADU,689
S22225,R.ESAIKANNAN,Bahujan Samaj Party,AMBASAMUDRAM,TAMIL NADU,685
S22157,NOTA,None of the Above,BHUVANAGIRI,TAMIL NADU,681
S22147,ARIVAZHAGAN. D,Bahujan Samaj Party,PERAMBALUR,TAMIL NADU,678
S22145,M.CHINNAIYAN,Puthiya Tamilagam,MUSIRI,TAMIL NADU,677
S2279,RAMACHANDIRAN M,Tamizhaga Vaazhvurimai Katchi,SANKARAPURAM,TAMIL NADU,677
S2260,NOTA,None of the Above,PAPPIREDDIPATTI,TAMIL NADU,677
S22148,THANASEKAR. R,Independent,KUNNAM,TAMIL NADU,677
S229,I.RAFFIK,Naadaalum Makkal Katchi,MADAVARAM,TAMIL NADU,676
S22124,NOTA,None of the Above,VALPARAI,TAMIL NADU,675
S22210,ALAGARSAMY PANDIAN,Independent,TIRUVADANAI,TAMIL NADU,675
S2258,NOTA,None of the Above,PENNAGARAM,TAMIL NADU,674
S224,B. RAJESH KUMAR,Bahujan Samaj Party,THIRUVALLUR,TAMIL NADU,674
S2269,RANI. A,Independent,VANDAVASI,TAMIL NADU,674
S22182,NOTA,None of the Above,ALANGUDI,TAMIL NADU,673
S22222,NOTA,None of the Above,TENKASI,TAMIL NADU,673
S22180,K. KAILASAKUMAR,Independent,PUDUKKOTTAI,TAMIL NADU,669
S22201,NOTA,None of the Above,CUMBUM,TAMIL NADU,667
S2297,NOTA,None of the Above,KUMARAPALAYAM,TAMIL NADU,665
S22126,K VADIVAZHAGAN BALAJI,Independent,MADATHUKULAM,TAMIL NADU,664
S22167,KAMARAJ.A,Independent,MANNARGUDI,TAMIL NADU,664
S22219,ANAND,Independent,SANKARANKOVIL,TAMIL NADU,661
S22227,R. JANARTHANAN,Bahujan Samaj Party,NANGUNERI,TAMIL NADU,659
S22167,NAMASIVAYAM.N,Independent,MANNARGUDI,TAMIL NADU,659
S2285,DURAIRAJ. V,Independent,METTUR,TAMIL NADU,659
S22200,PADMANABHAN.N,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,BODINAYAKANUR,TAMIL NADU,659
S2283,GOPI. C,Communist Party of India (Marxist-Leninist) (Liberation),YERCAUD,TAMIL NADU,658
S2242,NOTA,None of the Above,ARCOT,TAMIL NADU,656
S22193,NOTA,None of the Above,MADURAI CENTRAL,TAMIL NADU,656
S2265,DEIVEEGAN. P,Independent,KALASAPAKKAM,TAMIL NADU,654
S22178,ARUNKUMAR . S,Independent,GANDHARVAKOTTAI,TAMIL NADU,653
S2280,VIGNESH G,Independent,KALLAKURICHI,TAMIL NADU,653
S224,E. MANI,Republican Party of India (Athawale),THIRUVALLUR,TAMIL NADU,653
S2261,MARIKANNU. C,Republican Party of India (Athawale),HARUR,TAMIL NADU,652
S22112,GOKILAMANI. M,Independent,AVANASHI,TAMIL NADU,652
S22100,K.MUNIYAPPAN,Bahujan Samaj Party,MODAKKURICHI,TAMIL NADU,651
S22128,PRABAHARAN. M,Independent,ODDANCHATRAM,TAMIL NADU,646
S22114,NOTA,None of the Above,TIRUPPUR,TAMIL NADU,644
S2219,NOTA,None of the Above,CHEPAUK-THIRUVALLIKENI,TAMIL NADU,643
S22130,NOTA,None of the Above,NILAKKOTTAI,TAMIL NADU,642
S2291,BRAMAMOORTHI. M,Tamizhaga Vaazhvurimai Katchi,VEERAPANDI,TAMIL NADU,642
S2277,MANIKANDAN P,Independent,ULUNDURPETTAI,TAMIL NADU,642
S22178,SENTHILKUMAR N,Independent,GANDHARVAKOTTAI,TAMIL NADU,642
S22213,NOTA,None of the Above,VILATHIKULAM,TAMIL NADU,642
S22207,ARUMUGAM. V,Independent,ARUPPUKKOTTAI,TAMIL NADU,641
S22149,NOTA,None of the Above,ARIYALUR,TAMIL NADU,641
S22160,GAJENDRAN.KANAGA,Bahujan Samaj Party,SIRKAZHI,TAMIL NADU,640
S22220,NOTA,None of the Above,VASUDEVANALLUR,TAMIL NADU,637
S22227,S.MARIYAPPAN,Independent,NANGUNERI,TAMIL NADU,637
S22134,NOTA,None of the Above,ARAVAKURICHI,TAMIL NADU,637
S22149,THANGA. SHANMUGA SUNDARAM,Naadaalum Makkal Katchi,ARIYALUR,TAMIL NADU,637
S2288,RAJ KUMAR .G,Tamizhaga Vaazhvurimai Katchi,SALEM,TAMIL NADU,636
S22199,PALANICHAMY T.,Independent,PERIYAKULAM,TAMIL NADU,636
S22167,GOVINDARAJ.G,Tamizhaga Vaazhvurimai Katchi,MANNARGUDI,TAMIL NADU,635
S22167,PRABHU. S,Independent,MANNARGUDI,TAMIL NADU,633
S2233,S. MESHAK,Independent,THIRUPORUR,TAMIL NADU,632
S2252,NOTA,None of the Above,BARGUR,TAMIL NADU,631
S22208,MALAI ALAGU.M,Independent,TIRUCHULI,TAMIL NADU,631
S22175,NOTA,None of the Above,ORATHANADU,TAMIL NADU,631
S2284,MAYAKKANNAN. R,Independent,OMALUR,TAMIL NADU,629
S22156,NOTA,None of the Above,KURINJIPADI,TAMIL NADU,629
S2258,THAVAMANI. C.,Tamizhaga Vaazhvurimai Katchi,PENNAGARAM,TAMIL NADU,628
S223,JAMBU.B,Independent,TIRUTTANI,TAMIL NADU,628
S226,R. BAKTHAVATCHALAM,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,AVADI,TAMIL NADU,627
S2263,BENNY RAJAN. C.J,Republican Party of India (Athawale),TIRUVANNAMALAI,TAMIL NADU,627
S22114,KALIMUTHU. K,All India Forward Bloc,TIRUPPUR,TAMIL NADU,626
S2247,NOTA,None of the Above,VANIYAMBADI,TAMIL NADU,624
S22155,K.LENIN,Tamizhaga Vaazhvurimai Katchi,CUDDALORE,TAMIL NADU,623
S2256,JAGAN. M,Independent,THALLI,TAMIL NADU,622
S22126,AK SENTHILKUMAR,Puthiya Tamilagam,MADATHUKULAM,TAMIL NADU,621
S2241,J.JENIFERJANET,Bahujan Samaj Party,RANIPET,TAMIL NADU,620
S22226,KARTHICK NARAYANAN S.,Independent,PALAYAMKOTTAI,TAMIL NADU,619
S2259,NAGARAJAN. D.,Independent,DHARMAPURI,TAMIL NADU,619
S22210,S.BALUSAMY,Puthiya Tamilagam,TIRUVADANAI,TAMIL NADU,619
S22182,D.PUSHPARAJ,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,ALANGUDI,TAMIL NADU,618
S222,SANTHOSHKUMAR.J,Bahujan Samaj Party,PONNERI,TAMIL NADU,615
S22232,NOTA,None of the Above,PADMANABHAPURAM,TAMIL NADU,615
S2288,ER.PRABAKARAN.S,Independent,SALEM,TAMIL NADU,613
S22137,NOTA,None of the Above,KULITHALAI,TAMIL NADU,612
S22111,V.SENTHIL KUMAR,Independent,METTUPPALAYAM,TAMIL NADU,612
S22187,BHARATHIDASAN.S,Independent,MANAMADURAI,TAMIL NADU,612
S22192,NOTA,None of the Above,MADURAI SOUTH,TAMIL NADU,612
S22185,UMADEVI. S,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,TIRUPPATTUR,TAMIL NADU,611
S22105,RAMASAMY.S,Samaniya Makkal Nala Katchi,ANTHIYUR,TAMIL NADU,611
S22152,GNANASUNDARI.M,Aanaithinthiya Jananayaka Pathukappu Kazhagam,VRIDDHACHALAM,TAMIL NADU,611
S2247,SUBRAMANI.P,Bahujan Samaj Party,VANIYAMBADI,TAMIL NADU,609
S22150,SANKAR M.,Rashtriya Samaj Dal (R),JAYANKONDAM,TAMIL NADU,608
S2253,SIVAKUMAR.S,Bahujan Samaj Party,KRISHNAGIRI,TAMIL NADU,608
S22137,S.SENTHILKUMAR,Independent,KULITHALAI,TAMIL NADU,607
S2252,S. ALBERT FRANCIS XAVIER,Tamizhaga Vaazhvurimai Katchi,BARGUR,TAMIL NADU,607
S2293,K RAMESH,Independent,SENTHAMANGALAM,TAMIL NADU,605
S2264,PICHANDI.R,Independent,KILPENNATHUR,TAMIL NADU,604
S22184,KALIMUTHU. A,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,KARAIKUDI,TAMIL NADU,602
S2212,NOTA,None of the Above,PERAMBUR,TAMIL NADU,601
S2218,NOTA,None of the Above,HARBOUR,TAMIL NADU,600
S221,SDK SANKAR,Aanaithinthiya Jananayaka Pathukappu Kazhagam,GUMMIDIPOONDI,TAMIL NADU,599
S22144,NOTA,None of the Above,MANACHANALLUR,TAMIL NADU,599
S22111,V.ANANDKUMAR,Independent,METTUPPALAYAM,TAMIL NADU,596
S22123,M. JAYARAM,Independent,POLLACHI,TAMIL NADU,596
S22131,NOTA,None of the Above,NATHAM,TAMIL NADU,596
S22147,SUBRAMANIAN. R,Independent,PERAMBALUR,TAMIL NADU,595
S22138,P. VIJAYAKUMAR,Independent,MANAPPARAI,TAMIL NADU,595
S2291,NOTA,None of the Above,VEERAPANDI,TAMIL NADU,594
S22189,BHARATHIRAJA A,Puthiya Tamilagam,MADURAI EAST,TAMIL NADU,594
S22168,SAHUL HAMEED M,Independent,THIRUVARUR,TAMIL NADU,593
S22218,NOTA,None of the Above,KOVILPATTI,TAMIL NADU,593
S2275,SETTU C,Tamizhaga Vaazhvurimai Katchi,VIKRAVANDI,TAMIL NADU,592
S2277,UDHAYAKUMAR R,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,ULUNDURPETTAI,TAMIL NADU,590
S22184,KARUPPIAH. K,Republican Party of India (Athawale),KARAIKUDI,TAMIL NADU,590
